2025.03.19,11:15,3036.337,3039.442,3035.512,3039.377,1253
2025.03.19,11:30,3039.383,3039.889,3037.879,3039.672,1343
2025.03.19,11:45,3039.678,3039.949,3038.197,3038.955,1453
2025.03.19,12:00,3038.931,3040.072,3038.011,3039.473,1532
2025.03.19,12:15,3039.435,3039.885,3036.879,3037.141,1937
2025.03.19,12:30,3037.142,3040.232,3036.218,3039.617,2018
2025.03.19,12:45,3039.694,3041.155,3036.929,3037.127,2092
2025.03.19,13:00,3037.226,3038.287,3034.351,3034.594,3101
2025.03.19,13:15,3034.541,3036.399,3032.984,3034.081,2855
2025.03.19,13:30,3034.057,3034.761,3027.690,3029.441,5232
2025.03.19,13:45,3029.485,3034.711,3027.999,3033.380,3801
2025.03.19,14:00,3033.344,3033.344,3027.020,3028.277,3891
2025.03.19,14:15,3028.297,3030.360,3025.845,3030.328,3074
2025.03.19,14:30,3030.324,3031.978,3028.079,3029.920,2449
2025.03.19,14:45,3029.838,3030.800,3026.690,3027.585,2473
2025.03.19,15:00,3027.556,3032.513,3026.802,3031.406,2464
2025.03.19,15:15,3031.430,3033.099,3029.976,3032.069,2008
2025.03.19,15:30,3032.031,3032.214,3029.455,3029.790,1735
2025.03.19,15:45,3029.820,3032.600,3029.820,3031.458,1791
2025.03.19,16:00,3031.482,3035.790,3031.307,3034.592,1926
2025.03.19,16:15,3034.618,3038.347,3034.450,3036.377,1874
2025.03.19,16:30,3036.424,3037.136,3034.008,3034.401,1469
2025.03.19,16:45,3034.413,3035.522,3031.294,3032.973,1826
2025.03.19,17:00,3033.056,3034.224,3031.571,3032.577,1966
2025.03.19,17:15,3032.539,3034.017,3031.065,3032.944,2077
2025.03.19,17:30,3032.986,3033.501,3029.850,3030.609,1817
2025.03.19,17:45,3030.646,3030.991,3029.363,3030.371,1737
2025.03.19,18:00,3030.378,3039.784,3029.993,3038.614,5096
2025.03.19,18:15,3038.567,3041.265,3036.963,3037.604,3385
