Date,Time,Open,High,Low,Close,Volume
2025.01.29,21:10,2746.56,2747.95,2745.57,2747.77,1496
2025.01.29,21:15,2747.78,2748.47,2745.29,2746.21,1147
2025.01.29,21:20,2746.18,2746.86,2745.14,2745.28,1079
2025.01.29,21:25,2745.26,2746.30,2744.72,2745.53,1040
2025.01.29,21:30,2745.55,2752.84,2744.56,2750.51,1538
2025.01.29,21:35,2750.47,2754.20,2745.92,2753.63,1817
2025.01.29,21:40,2753.61,2757.64,2753.04,2754.37,1783
2025.01.29,21:45,2754.35,2755.71,2751.36,2751.90,1516
2025.01.29,21:50,2751.91,2756.94,2750.97,2755.91,1390
2025.01.29,21:55,2755.90,2757.50,2753.52,2755.08,1308
2025.01.29,22:00,2755.07,2757.14,2752.95,2753.84,1159
2025.01.29,22:05,2753.82,2757.05,2753.40,2755.52,1015
2025.01.29,22:10,2755.47,2758.16,2752.50,2755.42,1464
2025.01.29,22:15,2755.40,2756.34,2753.21,2754.98,1135
2025.01.29,22:20,2755.09,2758.57,2755.09,2757.86,974
2025.01.29,22:25,2757.88,2758.93,2756.66,2756.95,945
2025.01.29,22:30,2756.98,2757.57,2756.28,2756.86,828
2025.01.29,22:35,2756.77,2757.57,2756.45,2756.76,800
2025.01.29,22:40,2756.75,2756.98,2755.08,2755.29,1059
2025.01.29,22:45,2755.42,2755.80,2754.47,2755.30,927
2025.01.29,22:50,2755.20,2755.53,2754.43,2755.14,958
2025.01.29,22:55,2755.14,2755.46,2754.28,2754.95,935
2025.01.29,23:00,2754.93,2755.37,2754.30,2754.67,571
2025.01.29,23:05,2754.63,2755.45,2753.99,2755.29,559
2025.01.29,23:10,2755.27,2755.62,2754.55,2755.40,506
2025.01.29,23:15,2755.38,2756.68,2755.06,2756.19,447
2025.01.29,23:20,2756.19,2756.44,2755.80,2755.93,213
2025.01.29,23:25,2755.91,2756.83,2755.89,2756.63,375
2025.01.29,23:30,2756.65,2757.26,2756.25,2757.11,222
2025.01.29,23:35,2757.07,2757.28,2756.32,2756.78,389
2025.01.29,23:40,2756.79,2757.15,2756.46,2757.08,339
2025.01.29,23:45,2757.09,2757.72,2756.59,2757.61,377
2025.01.29,23:50,2757.62,2759.39,2757.52,2759.20,405
2025.01.29,23:55,2759.19,2759.75,2759.03,2759.69,274
2025.01.30,01:00,2758.39,2759.39,2757.62,2758.26,285
2025.01.30,01:05,2758.20,2758.99,2758.12,2758.93,154
2025.01.30,01:10,2758.92,2760.07,2758.74,2759.85,280
2025.01.30,01:15,2759.83,2760.50,2759.50,2759.88,250
2025.01.30,01:20,2759.87,2760.22,2759.68,2760.12,200
2025.01.30,01:25,2760.14,2760.56,2759.81,2760.13,202
2025.01.30,01:30,2760.17,2760.44,2759.48,2759.72,232
2025.01.30,01:35,2759.71,2760.46,2759.71,2760.26,283
2025.01.30,01:40,2760.26,2760.49,2759.65,2759.95,268
2025.01.30,01:45,2759.91,2760.22,2759.76,2760.12,205
2025.01.30,01:50,2760.11,2760.24,2759.80,2759.80,154
2025.01.30,01:55,2759.81,2760.39,2759.81,2760.22,196
2025.01.30,02:00,2760.21,2760.34,2759.50,2759.64,283
2025.01.30,02:05,2759.66,2759.89,2759.45,2759.47,248
2025.01.30,02:10,2759.49,2759.69,2758.80,2759.36,214
2025.01.30,02:15,2759.35,2759.62,2759.05,2759.36,148
2025.01.30,02:20,2759.41,2760.10,2759.34,2760.02,204
2025.01.30,02:25,2759.99,2761.14,2759.87,2761.10,268
2025.01.30,02:30,2761.09,2761.91,2760.91,2761.43,248
2025.01.30,02:35,2761.48,2762.02,2761.26,2761.98,92
2025.01.30,02:40,2761.97,2762.37,2761.64,2762.13,196
2025.01.30,02:45,2762.16,2762.57,2762.12,2762.28,369
2025.01.30,02:50,2762.26,2762.52,2761.55,2762.29,371
2025.01.30,02:55,2762.30,2762.30,2761.55,2762.05,386
2025.01.30,03:00,2762.05,2762.05,2760.09,2760.20,808
2025.01.30,03:05,2760.08,2760.87,2758.87,2760.05,916
2025.01.30,03:10,2760.05,2760.64,2759.80,2760.57,663
2025.01.30,03:15,2760.55,2760.98,2759.55,2759.96,704
2025.01.30,03:20,2759.94,2760.01,2759.31,2759.93,477
2025.01.30,03:25,2760.04,2761.16,2759.76,2760.67,607
2025.01.30,03:30,2760.83,2760.83,2759.73,2760.62,487
2025.01.30,03:35,2760.62,2760.98,2760.20,2760.85,437
2025.01.30,03:40,2760.82,2761.29,2759.57,2759.90,598
2025.01.30,03:45,2759.90,2760.72,2759.60,2759.81,388
2025.01.30,03:50,2759.79,2760.49,2759.79,2760.28,425
2025.01.30,03:55,2760.27,2760.49,2759.96,2760.10,260
2025.01.30,04:00,2760.11,2760.29,2759.55,2759.91,299
2025.01.30,04:05,2759.94,2760.81,2759.63,2760.31,447
2025.01.30,04:10,2760.30,2761.11,2760.26,2760.74,325
2025.01.30,04:15,2760.76,2760.98,2759.85,2760.69,455
2025.01.30,04:20,2760.70,2761.37,2760.25,2760.57,381
2025.01.30,04:25,2760.56,2760.84,2760.11,2760.50,488
2025.01.30,04:30,2760.51,2760.51,2759.42,2759.82,543
2025.01.30,04:35,2759.84,2759.87,2759.18,2759.46,534
2025.01.30,04:40,2759.49,2760.11,2759.35,2759.73,458
2025.01.30,04:45,2759.71,2759.90,2759.42,2759.75,392
2025.01.30,04:50,2759.74,2760.48,2759.71,2760.24,491
2025.01.30,04:55,2760.28,2760.51,2760.05,2760.29,279
2025.01.30,05:00,2760.27,2760.58,2759.60,2760.13,366
2025.01.30,05:05,2760.12,2760.27,2759.24,2759.81,382
2025.01.30,05:10,2759.81,2760.17,2759.43,2759.63,311
2025.01.30,05:15,2759.64,2761.02,2759.61,2760.80,318
2025.01.30,05:20,2760.81,2761.26,2760.43,2760.46,368
2025.01.30,05:25,2760.45,2760.70,2760.07,2760.39,426
2025.01.30,05:30,2760.59,2761.60,2760.46,2761.03,529
2025.01.30,05:35,2761.00,2761.48,2760.92,2761.09,504
2025.01.30,05:40,2761.13,2761.92,2760.94,2761.44,481
2025.01.30,05:45,2761.45,2761.90,2761.02,2761.84,382
2025.01.30,05:50,2762.04,2762.28,2761.67,2761.76,268
2025.01.30,05:55,2761.75,2761.92,2761.35,2761.71,307
2025.01.30,06:00,2761.69,2762.55,2761.43,2762.41,419
2025.01.30,06:05,2762.41,2763.32,2762.30,2762.85,450
2025.01.30,06:10,2762.85,2763.26,2762.60,2762.85,550
2025.01.30,06:15,2762.84,2763.22,2762.55,2762.85,384
2025.01.30,06:20,2762.85,2763.31,2762.40,2762.53,411
2025.01.30,06:25,2762.51,2762.57,2761.98,2762.20,363
2025.01.30,06:30,2762.07,2762.18,2761.25,2761.45,339
2025.01.30,06:35,2761.41,2761.88,2760.93,2760.98,398
2025.01.30,06:40,2760.99,2761.09,2760.31,2760.84,426
2025.01.30,06:45,2760.83,2761.12,2760.06,2760.19,299
2025.01.30,06:50,2760.04,2760.74,2759.96,2760.20,317
2025.01.30,06:55,2760.17,2760.44,2759.76,2760.29,404
2025.01.30,07:00,2760.32,2760.81,2759.92,2760.57,443
2025.01.30,07:05,2760.53,2760.97,2760.11,2760.87,371
2025.01.30,07:10,2760.89,2760.93,2759.92,2760.35,382
2025.01.30,07:15,2760.40,2760.68,2760.25,2760.45,269
2025.01.30,07:20,2760.45,2760.52,2759.80,2760.21,263
2025.01.30,07:25,2760.28,2760.58,2759.57,2760.33,333
2025.01.30,07:30,2760.33,2760.33,2759.44,2759.59,406
2025.01.30,07:35,2759.58,2759.86,2758.65,2758.83,404
2025.01.30,07:40,2758.97,2759.40,2758.86,2759.20,470
2025.01.30,07:45,2759.26,2760.13,2758.94,2759.59,341
2025.01.30,07:50,2759.60,2760.36,2759.33,2760.32,366
2025.01.30,07:55,2760.32,2761.03,2759.79,2760.45,335
2025.01.30,08:00,2760.43,2761.22,2760.12,2760.27,636
2025.01.30,08:05,2760.25,2761.67,2760.23,2761.14,459
2025.01.30,08:10,2761.16,2761.45,2760.66,2761.25,326
2025.01.30,08:15,2761.26,2761.94,2760.45,2760.96,522
2025.01.30,08:20,2760.95,2762.32,2760.92,2761.43,553
2025.01.30,08:25,2761.43,2761.56,2760.82,2761.01,329
2025.01.30,08:30,2761.03,2761.56,2760.58,2760.96,480
2025.01.30,08:35,2760.91,2761.80,2760.61,2761.64,462
2025.01.30,08:40,2761.66,2762.50,2761.47,2761.50,537
2025.01.30,08:45,2761.48,2762.39,2761.18,2761.99,629
2025.01.30,08:50,2761.99,2762.61,2761.43,2762.40,511
2025.01.30,08:55,2762.40,2766.42,2762.31,2765.50,944
2025.01.30,09:00,2765.50,2766.78,2764.91,2766.39,885
2025.01.30,09:05,2766.38,2766.90,2765.14,2765.75,747
2025.01.30,09:10,2765.69,2766.83,2765.36,2766.41,678
2025.01.30,09:15,2766.51,2768.25,2766.31,2767.68,854
2025.01.30,09:20,2767.67,2768.23,2766.99,2767.11,756
2025.01.30,09:25,2767.08,2767.43,2765.93,2766.46,679
2025.01.30,09:30,2766.46,2766.46,2765.62,2765.69,587
2025.01.30,09:35,2765.63,2766.38,2765.19,2766.37,528
2025.01.30,09:40,2766.36,2767.52,2766.32,2767.07,832
2025.01.30,09:45,2767.09,2768.37,2767.01,2767.81,662
2025.01.30,09:50,2767.87,2769.13,2767.82,2768.74,632
2025.01.30,09:55,2768.78,2769.40,2768.64,2769.03,532
2025.01.30,10:00,2769.03,2770.17,2768.42,2769.88,918
2025.01.30,10:05,2769.92,2771.68,2769.85,2771.03,755
2025.01.30,10:10,2771.03,2771.92,2770.65,2770.88,787
2025.01.30,10:15,2770.88,2771.29,2769.94,2771.24,873
2025.01.30,10:20,2771.25,2772.49,2771.17,2772.48,652
2025.01.30,10:25,2772.58,2772.93,2771.59,2772.50,676
2025.01.30,10:30,2772.50,2773.64,2772.10,2772.48,833
2025.01.30,10:35,2772.49,2773.49,2772.34,2773.29,608
2025.01.30,10:40,2773.30,2773.42,2771.59,2771.90,612
2025.01.30,10:45,2771.90,2772.54,2770.97,2772.33,699
2025.01.30,10:50,2772.34,2775.08,2772.34,2774.68,760
2025.01.30,10:55,2774.69,2776.52,2774.61,2776.01,1026
2025.01.30,11:00,2776.03,2776.31,2774.26,2774.43,1159
2025.01.30,11:05,2774.42,2774.96,2773.87,2774.58,878
2025.01.30,11:10,2774.58,2775.31,2773.27,2774.92,955
2025.01.30,11:15,2775.02,2776.00,2773.58,2773.79,807
2025.01.30,11:20,2773.79,2773.79,2771.35,2771.96,1177
2025.01.30,11:25,2772.02,2775.37,2771.45,2775.15,824
2025.01.30,11:30,2775.22,2775.81,2773.57,2773.57,1051
2025.01.30,11:35,2773.57,2775.08,2773.28,2774.70,858
2025.01.30,11:40,2774.70,2775.41,2774.27,2774.76,930
2025.01.30,11:45,2774.75,2775.10,2773.98,2774.69,789
2025.01.30,11:50,2774.70,2775.52,2774.27,2774.36,775
2025.01.30,11:55,2774.33,2774.65,2773.26,2774.13,593
2025.01.30,12:00,2774.06,2775.90,2773.77,2774.84,863
2025.01.30,12:05,2774.84,2775.90,2774.61,2775.88,715
2025.01.30,12:10,2775.90,2776.57,2775.37,2776.51,789
2025.01.30,12:15,2776.46,2777.75,2776.43,2776.92,860
2025.01.30,12:20,2776.92,2778.38,2776.36,2778.28,756
2025.01.30,12:25,2778.28,2779.05,2777.86,2777.96,705
2025.01.30,12:30,2777.95,2778.98,2777.50,2778.55,728
2025.01.30,12:35,2778.59,2779.21,2778.05,2778.79,659
2025.01.30,12:40,2778.79,2778.80,2777.96,2778.19,570
2025.01.30,12:45,2778.12,2778.20,2777.47,2777.65,592
2025.01.30,12:50,2777.64,2778.05,2777.13,2777.22,700
2025.01.30,12:55,2777.28,2778.40,2777.24,2778.29,680
2025.01.30,13:00,2778.29,2778.35,2777.14,2777.16,596
2025.01.30,13:05,2777.17,2777.86,2777.02,2777.34,614
2025.01.30,13:10,2777.34,2777.94,2777.04,2777.84,546
2025.01.30,13:15,2777.84,2778.90,2777.49,2778.70,753
2025.01.30,13:20,2778.69,2779.34,2778.28,2778.81,572
2025.01.30,13:25,2778.80,2778.99,2778.18,2778.24,421
2025.01.30,13:30,2778.24,2778.57,2778.03,2778.32,628
2025.01.30,13:35,2778.31,2779.48,2778.05,2778.94,768
2025.01.30,13:40,2778.95,2778.95,2777.91,2778.07,667
2025.01.30,13:45,2778.03,2778.34,2777.91,2778.21,401
2025.01.30,13:50,2778.24,2778.24,2777.22,2777.97,525
2025.01.30,13:55,2777.99,2778.45,2777.51,2777.59,756
2025.01.30,14:00,2777.63,2778.07,2776.02,2776.80,953
2025.01.30,14:05,2776.82,2777.66,2776.80,2777.53,710
2025.01.30,14:10,2777.53,2778.67,2777.48,2778.63,607
2025.01.30,14:15,2778.64,2779.26,2777.98,2778.00,696
2025.01.30,14:20,2778.01,2778.61,2777.72,2777.76,490
2025.01.30,14:25,2777.79,2778.63,2777.67,2778.63,597
2025.01.30,14:30,2778.62,2778.74,2777.97,2778.72,605
2025.01.30,14:35,2778.73,2780.48,2778.72,2779.67,841
2025.01.30,14:40,2779.51,2780.79,2779.14,2780.38,743
2025.01.30,14:45,2780.39,2780.72,2780.03,2780.55,524
2025.01.30,14:50,2780.56,2781.18,2779.62,2780.00,792
2025.01.30,14:55,2780.07,2780.24,2779.51,2780.12,515
2025.01.30,15:00,2780.11,2782.96,2780.09,2782.04,1472
2025.01.30,15:05,2782.04,2782.52,2781.24,2781.32,926
2025.01.30,15:10,2781.43,2782.53,2780.93,2781.81,937
2025.01.30,15:15,2781.76,2781.84,2780.03,2780.78,1049
2025.01.30,15:20,2780.79,2782.17,2779.88,2781.79,1372
2025.01.30,15:25,2781.77,2782.16,2780.32,2780.32,918
2025.01.30,15:30,2780.41,2781.93,2777.89,2779.90,1339
2025.01.30,15:35,2779.84,2782.68,2779.07,2782.33,1824
2025.01.30,15:40,2782.30,2784.49,2782.21,2783.56,1567
2025.01.30,15:45,2783.53,2784.36,2782.90,2783.92,1482
2025.01.30,15:50,2783.95,2784.85,2783.31,2784.43,1581
2025.01.30,15:55,2784.50,2785.93,2783.86,2785.75,1802
2025.01.30,16:00,2785.76,2786.06,2784.35,2784.56,1779
2025.01.30,16:05,2784.57,2784.79,2782.87,2784.35,1703
2025.01.30,16:10,2784.33,2784.49,2782.69,2783.76,1576
2025.01.30,16:15,2783.76,2785.18,2782.37,2783.92,1938
2025.01.30,16:20,2783.94,2785.98,2782.66,2785.69,1447
2025.01.30,16:25,2785.67,2788.06,2785.47,2786.84,1399
2025.01.30,16:30,2786.84,2787.23,2781.66,2781.73,1763
2025.01.30,16:35,2781.74,2783.65,2779.94,2783.06,1996
2025.01.30,16:40,2783.09,2784.99,2782.89,2783.92,1976
2025.01.30,16:45,2783.93,2785.20,2783.32,2784.50,1873
2025.01.30,16:50,2784.52,2788.05,2784.51,2787.98,1736
2025.01.30,16:55,2787.98,2788.91,2787.27,2787.27,1603
2025.01.30,17:00,2787.65,2788.94,2787.23,2788.69,1949
2025.01.30,17:05,2788.59,2789.66,2786.66,2787.23,1687
2025.01.30,17:10,2787.26,2789.92,2787.18,2789.90,1414
2025.01.30,17:15,2789.84,2790.24,2788.62,2788.98,1444
2025.01.30,17:20,2789.02,2790.10,2788.65,2789.86,1310
2025.01.30,17:25,2789.85,2790.97,2789.12,2789.72,1604
2025.01.30,17:30,2789.77,2790.17,2787.29,2789.34,1547
2025.01.30,17:35,2789.38,2791.32,2789.07,2791.26,1957
2025.01.30,17:40,2791.23,2792.47,2790.76,2791.85,1815
2025.01.30,17:45,2791.87,2793.20,2791.05,2792.81,1423
2025.01.30,17:50,2792.81,2795.47,2792.81,2795.31,1634
2025.01.30,17:55,2795.32,2796.77,2793.69,2795.30,1784
2025.01.30,18:00,2795.28,2798.40,2794.94,2796.51,1890
2025.01.30,18:05,2796.59,2797.92,2795.67,2797.01,1593
2025.01.30,18:10,2797.01,2798.21,2793.56,2793.83,1460
2025.01.30,18:15,2793.72,2794.59,2792.27,2793.36,1699
2025.01.30,18:20,2793.35,2794.38,2791.43,2792.22,1645
2025.01.30,18:25,2792.18,2792.39,2790.44,2791.23,1616
2025.01.30,18:30,2791.25,2793.74,2790.08,2793.10,1621
2025.01.30,18:35,2793.04,2794.35,2792.52,2793.85,1352
2025.01.30,18:40,2793.85,2794.38,2791.48,2792.47,1385
2025.01.30,18:45,2792.46,2794.11,2792.04,2793.44,1286
2025.01.30,18:50,2793.48,2794.07,2792.25,2792.64,1303
2025.01.30,18:55,2792.65,2793.19,2790.41,2790.50,1785
2025.01.30,19:00,2790.48,2790.92,2788.61,2789.60,1664
2025.01.30,19:05,2789.59,2791.29,2789.46,2791.09,1188
2025.01.30,19:10,2791.11,2792.10,2790.11,2790.26,942
2025.01.30,19:15,2790.21,2790.83,2789.39,2789.84,1091
2025.01.30,19:20,2789.86,2791.14,2789.05,2790.93,1237
2025.01.30,19:25,2790.89,2791.70,2790.37,2791.05,1054
2025.01.30,19:30,2791.16,2793.76,2791.11,2793.75,1427
2025.01.30,19:35,2793.74,2794.94,2793.13,2794.05,1125
2025.01.30,19:40,2793.94,2794.77,2793.64,2794.46,1217
2025.01.30,19:45,2794.45,2795.33,2793.75,2794.46,908
2025.01.30,19:50,2794.47,2795.77,2793.74,2795.59,1028
2025.01.30,19:55,2795.59,2795.74,2794.69,2795.55,978
2025.01.30,20:00,2795.59,2796.15,2794.93,2795.79,921
2025.01.30,20:05,2795.80,2796.55,2794.65,2794.68,761
2025.01.30,20:10,2794.69,2795.77,2792.95,2793.82,787
2025.01.30,20:15,2793.67,2795.50,2793.09,2793.91,1172
2025.01.30,20:20,2794.02,2797.03,2793.94,2796.56,1248
2025.01.30,20:25,2796.57,2797.05,2794.47,2794.74,1098
2025.01.30,20:30,2794.67,2794.68,2792.19,2793.54,1152
2025.01.30,20:35,2793.56,2795.01,2793.55,2794.73,754
2025.01.30,20:40,2794.70,2795.34,2794.14,2794.68,679
2025.01.30,20:45,2794.68,2795.51,2794.49,2794.94,617
2025.01.30,20:50,2794.95,2795.64,2794.52,2794.75,756
2025.01.30,20:55,2794.55,2795.78,2794.35,2795.05,884
2025.01.30,21:00,2795.04,2795.40,2792.59,2793.21,1112
2025.01.30,21:05,2793.09,2793.95,2793.06,2793.26,831
2025.01.30,21:10,2793.30,2794.23,2793.17,2794.09,804
2025.01.30,21:15,2794.07,2794.43,2792.50,2792.93,926
2025.01.30,21:20,2793.04,2793.16,2791.11,2791.56,1300
2025.01.30,21:25,2791.56,2791.87,2791.11,2791.34,600
2025.01.30,21:30,2791.32,2792.13,2790.57,2791.85,555
2025.01.30,21:35,2791.88,2792.53,2791.68,2792.22,591
2025.01.30,21:40,2792.24,2792.96,2791.93,2792.72,531
2025.01.30,21:45,2792.71,2793.09,2792.34,2792.76,452
2025.01.30,21:50,2792.76,2793.58,2792.51,2792.56,485
2025.01.30,21:55,2792.55,2793.54,2792.53,2793.26,601
2025.01.30,22:00,2793.26,2793.26,2792.20,2792.83,1001
2025.01.30,22:05,2792.81,2794.11,2792.70,2793.91,625
2025.01.30,22:10,2793.94,2794.89,2793.48,2794.06,555
2025.01.30,22:15,2794.07,2794.40,2793.49,2793.70,755
2025.01.30,22:20,2793.73,2795.19,2793.67,2794.68,516
2025.01.30,22:25,2794.68,2795.39,2794.31,2794.69,835
2025.01.30,22:30,2794.69,2795.49,2794.60,2795.45,625
2025.01.30,22:35,2795.44,2796.60,2792.70,2793.58,1522
2025.01.30,22:40,2793.24,2796.66,2792.90,2794.93,1585
2025.01.30,22:45,2794.87,2798.17,2794.50,2796.47,1896
2025.01.30,22:50,2796.40,2796.56,2793.34,2793.38,1381
2025.01.30,22:55,2793.33,2795.75,2793.14,2795.41,1391
2025.01.30,23:00,2795.38,2798.37,2795.17,2797.59,727
2025.01.30,23:05,2797.61,2797.93,2794.86,2795.07,625
2025.01.30,23:10,2795.07,2796.77,2794.72,2795.62,702
2025.01.30,23:15,2795.65,2796.04,2790.21,2792.22,847
2025.01.30,23:20,2792.30,2793.32,2790.35,2792.32,447
2025.01.30,23:25,2792.29,2795.36,2789.65,2790.97,485
2025.01.30,23:30,2790.97,2794.77,2790.51,2793.59,488
2025.01.30,23:35,2793.58,2793.82,2792.40,2792.84,441
2025.01.30,23:40,2792.90,2793.46,2792.43,2792.91,466
2025.01.30,23:45,2792.79,2793.92,2792.21,2793.55,364
2025.01.30,23:50,2793.66,2794.60,2793.25,2794.15,532
2025.01.30,23:55,2794.18,2794.53,2792.95,2794.48,298
2025.01.31,01:00,2793.73,2796.16,2792.30,2792.91,134
2025.01.31,01:05,2793.01,2794.20,2792.95,2793.54,52
2025.01.31,01:10,2793.42,2794.85,2791.66,2794.63,102
2025.01.31,01:15,2794.63,2794.90,2793.83,2793.94,561
2025.01.31,01:20,2793.93,2794.53,2793.55,2794.15,489
2025.01.31,01:25,2794.18,2795.21,2793.83,2795.15,348
2025.01.31,01:30,2795.08,2795.08,2793.28,2793.65,391
2025.01.31,01:35,2793.59,2794.26,2793.04,2793.56,511
2025.01.31,01:40,2793.53,2794.62,2793.43,2793.59,403
2025.01.31,01:45,2793.59,2795.99,2793.51,2795.16,408
2025.01.31,01:50,2795.10,2796.26,2794.10,2794.71,435
2025.01.31,01:55,2794.65,2796.94,2794.57,2796.09,630
2025.01.31,02:00,2796.22,2797.48,2795.32,2797.13,760
2025.01.31,02:05,2797.12,2799.48,2796.88,2797.43,746
2025.01.31,02:10,2797.46,2798.06,2797.30,2797.58,339
2025.01.31,02:15,2797.49,2798.59,2797.27,2798.26,336
2025.01.31,02:20,2798.25,2798.65,2797.34,2797.60,230
2025.01.31,02:25,2797.58,2797.72,2796.71,2797.72,279
2025.01.31,02:30,2797.71,2798.50,2795.79,2795.85,490
2025.01.31,02:35,2795.87,2796.57,2795.56,2796.13,501
2025.01.31,02:40,2796.14,2796.51,2795.69,2796.11,311
2025.01.31,02:45,2796.03,2796.98,2795.59,2795.99,435
2025.01.31,02:50,2795.97,2796.68,2795.09,2795.48,637
2025.01.31,02:55,2795.51,2795.73,2794.28,2795.62,746
2025.01.31,03:00,2795.63,2796.00,2794.54,2795.08,644
2025.01.31,03:05,2795.07,2795.92,2794.91,2795.17,609
2025.01.31,03:10,2795.16,2796.41,2795.13,2796.09,375
2025.01.31,03:15,2796.11,2796.12,2795.71,2795.89,280
2025.01.31,03:20,2795.95,2796.41,2795.69,2796.03,450
2025.01.31,03:25,2796.04,2796.50,2794.86,2794.95,920
2025.01.31,03:30,2794.94,2795.03,2794.56,2794.92,560
2025.01.31,03:35,2794.96,2796.06,2794.69,2795.78,603
2025.01.31,03:40,2795.85,2796.01,2795.31,2795.44,616
2025.01.31,03:45,2795.47,2795.72,2795.06,2795.44,552
2025.01.31,03:50,2795.44,2795.90,2794.95,2795.63,653
2025.01.31,03:55,2795.65,2796.55,2795.54,2796.32,721
2025.01.31,04:00,2796.33,2796.57,2794.86,2795.72,606
2025.01.31,04:05,2795.72,2796.19,2795.00,2795.53,640
2025.01.31,04:10,2795.54,2797.30,2795.53,2796.84,665
2025.01.31,04:15,2796.90,2798.03,2796.88,2797.43,450
2025.01.31,04:20,2797.43,2798.05,2796.62,2796.75,554
2025.01.31,04:25,2796.77,2797.03,2796.09,2796.35,593
2025.01.31,04:30,2796.33,2796.94,2795.54,2796.90,505
2025.01.31,04:35,2796.90,2797.33,2794.83,2794.84,547
2025.01.31,04:40,2794.87,2796.90,2794.62,2796.28,758
2025.01.31,04:45,2796.29,2796.95,2795.92,2796.93,726
2025.01.31,04:50,2796.95,2797.70,2796.67,2797.25,601
2025.01.31,04:55,2797.26,2797.33,2795.96,2796.09,696
2025.01.31,05:00,2796.07,2796.92,2795.60,2796.32,806
2025.01.31,05:05,2796.21,2798.17,2795.92,2797.33,717
2025.01.31,05:10,2797.35,2797.56,2797.00,2797.18,521
2025.01.31,05:15,2797.20,2797.70,2796.77,2797.01,662
2025.01.31,05:20,2797.00,2797.36,2796.62,2796.95,568
2025.01.31,05:25,2796.94,2797.48,2796.57,2796.70,483
2025.01.31,05:30,2796.71,2797.43,2796.58,2797.39,743
2025.01.31,05:35,2797.37,2797.40,2796.67,2796.85,575
2025.01.31,05:40,2796.81,2797.23,2796.69,2797.01,576
2025.01.31,05:45,2797.03,2797.12,2796.64,2796.88,555
2025.01.31,05:50,2796.88,2797.21,2796.67,2797.04,479
2025.01.31,05:55,2797.08,2797.25,2796.23,2796.31,420
2025.01.31,06:00,2796.28,2796.28,2795.09,2795.09,385
2025.01.31,06:05,2795.15,2795.46,2794.70,2795.12,598
2025.01.31,06:10,2795.08,2795.29,2794.89,2795.01,421
2025.01.31,06:15,2794.98,2795.51,2794.58,2795.30,298
2025.01.31,06:20,2795.29,2795.38,2794.85,2795.02,396
2025.01.31,06:25,2795.04,2795.51,2794.78,2794.85,391
2025.01.31,06:30,2794.82,2795.34,2794.69,2795.04,529
2025.01.31,06:35,2795.05,2795.28,2794.82,2795.14,511
2025.01.31,06:40,2795.15,2795.75,2795.14,2795.68,467
2025.01.31,06:45,2795.71,2796.31,2795.49,2796.02,450
2025.01.31,06:50,2796.01,2796.07,2794.42,2794.97,822
2025.01.31,06:55,2794.96,2795.94,2794.93,2795.64,595
2025.01.31,07:00,2795.61,2796.05,2795.13,2796.01,644
2025.01.31,07:05,2796.02,2796.27,2795.21,2795.89,706
2025.01.31,07:10,2795.84,2796.24,2795.20,2796.03,541
2025.01.31,07:15,2796.04,2796.08,2795.40,2795.99,514
2025.01.31,07:20,2796.01,2796.01,2795.15,2795.16,564
2025.01.31,07:25,2795.17,2795.66,2794.75,2795.33,497
2025.01.31,07:30,2795.31,2795.31,2794.00,2794.06,466
2025.01.31,07:35,2794.03,2795.84,2793.80,2795.74,784
2025.01.31,07:40,2795.71,2796.24,2794.19,2794.59,694
2025.01.31,07:45,2794.60,2795.16,2793.96,2794.75,572
2025.01.31,07:50,2794.74,2795.53,2794.74,2795.25,702
2025.01.31,07:55,2795.26,2795.89,2795.10,2795.51,602
2025.01.31,08:00,2795.48,2795.60,2794.46,2795.24,377
2025.01.31,08:05,2795.21,2795.69,2794.85,2795.16,477
2025.01.31,08:10,2795.17,2795.70,2794.69,2794.81,466
2025.01.31,08:15,2794.77,2794.90,2793.32,2794.01,352
2025.01.31,08:20,2793.98,2794.87,2793.81,2794.10,333
2025.01.31,08:25,2794.11,2794.61,2793.58,2794.42,546
2025.01.31,08:30,2794.45,2794.69,2793.66,2793.89,409
2025.01.31,08:35,2793.89,2794.69,2793.82,2794.52,483
2025.01.31,08:40,2794.51,2795.49,2794.35,2794.51,606
2025.01.31,08:45,2794.51,2795.49,2793.95,2795.35,561
2025.01.31,08:50,2795.35,2795.35,2793.19,2793.41,515
2025.01.31,08:55,2793.42,2793.65,2792.06,2792.58,835
2025.01.31,09:00,2792.54,2793.68,2792.18,2793.19,721
2025.01.31,09:05,2793.15,2794.89,2793.12,2793.92,800
2025.01.31,09:10,2793.89,2796.09,2793.53,2795.92,790
2025.01.31,09:15,2795.91,2797.15,2795.91,2797.15,770
2025.01.31,09:20,2797.13,2798.90,2796.75,2798.89,812
2025.01.31,09:25,2798.90,2799.84,2798.25,2799.84,654
2025.01.31,09:30,2799.84,2800.79,2799.39,2800.01,714
2025.01.31,09:35,2800.02,2800.24,2799.08,2799.58,715
2025.01.31,09:40,2799.61,2800.19,2797.41,2797.78,830
2025.01.31,09:45,2797.88,2799.10,2797.66,2798.92,870
2025.01.31,09:50,2798.95,2799.46,2797.70,2797.98,556
2025.01.31,09:55,2797.98,2798.77,2797.37,2798.17,687
2025.01.31,10:00,2798.07,2799.32,2796.82,2797.26,1129
2025.01.31,10:05,2797.27,2797.85,2795.66,2797.63,995
2025.01.31,10:10,2797.67,2798.43,2797.05,2797.84,838
